,0,1,2,3,4,5,6,7,8,9
0,0.8392857142857143,0.6964285714285714,0.7857142857142857,0.6785714285714286,0.7321428571428571,0.6428571428571429,0.875,0.8035714285714286,0.7678571428571429,0.6461538461538462
1,0.1607142857142857,0.3035714285714286,0.2142857142857143,0.3214285714285714,0.2678571428571429,0.3571428571428571,0.125,0.1964285714285714,0.2321428571428571,0.3538461538461538
2,0.5714285714285714,0.19047619047619047,0.5238095238095238,0.14285714285714285,0.2857142857142857,0.047619047619047616,0.6666666666666666,0.5714285714285714,0.38095238095238093,0.0
3,1.0,1.0,0.8461538461538461,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.0
4,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,1.0,0.9428571428571428,1.0,1.0
