,0,1,2,3,4,5,6,7,8,9
0,0.8258706467661692,0.8725490196078431,0.8669724770642202,0.8476190476190476,0.8708133971291866,0.8815165876777251,0.8721461187214612,0.8308457711442786,0.8340807174887892,0.8486238532110092
1,0.17412935323383083,0.12745098039215685,0.1330275229357798,0.1523809523809524,0.1291866028708134,0.11848341232227488,0.1278538812785388,0.1691542288557214,0.1659192825112108,0.1513761467889908
2,0.9012345679012346,0.7108433734939759,0.7093023255813954,0.8505747126436781,0.7945205479452054,0.8157894736842105,0.8117647058823529,0.9113924050632911,0.5955056179775281,0.6049382716049383
3,0.73,0.9672131147540983,0.9384615384615385,0.7956989247311828,0.8285714285714286,0.8493150684931506,0.8518518518518519,0.7272727272727273,0.9814814814814815,0.98
4,0.775,0.9834710743801653,0.9696969696969697,0.8455284552845529,0.9117647058823529,0.9185185185185185,0.9104477611940298,0.7786885245901639,0.9925373134328358,0.9927007299270073
