,0,1,2,3,4
0,0.7813953488372093,0.8252427184466019,0.8203883495145631,0.8,0.6666666666666666
1,0.2186046511627907,0.1747572815533981,0.17961165048543692,0.19999999999999996,0.33333333333333337
2,0.9850746268656716,0.875,0.5432098765432098,0.935064935064935,1.0
3,0.5892857142857143,0.7,1.0,0.6545454545454545,0.4827586206896552
4,0.6891891891891891,0.7985074626865671,1.0,0.7246376811594203,0.5161290322580645
