,0,1,2,3,4
0,0.6283185840707964,0.6371681415929203,0.6548672566371682,0.672566371681416,0.6752136752136753
1,0.37168141592920356,0.36283185840707965,0.34513274336283184,0.327433628318584,0.32478632478632474
2,0.0,0.023809523809523808,0.07142857142857142,0.11904761904761904,0.13636363636363635
3,0.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0
