,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.8768472906403941,0.8557692307692307,0.8497652582159625,0.6372093023255814,0.797979797979798,0.6877828054298643,0.7699530516431925,0.8640776699029126,0.8558558558558559,0.8617511520737328,0.8203883495145631,0.8382352941176471,0.8551401869158879,0.8275862068965517,0.8779342723004695,0.8862559241706162,0.7844036697247706,0.8465116279069768,0.8088235294117647,0.8443396226415094
1,0.12315270935960587,0.14423076923076927,0.1502347417840375,0.3627906976744186,0.202020202020202,0.31221719457013575,0.2300469483568075,0.13592233009708743,0.14414414414414412,0.13824884792626724,0.17961165048543692,0.16176470588235292,0.1448598130841121,0.1724137931034483,0.1220657276995305,0.11374407582938384,0.2155963302752294,0.15348837209302324,0.19117647058823528,0.1556603773584906
2,0.7534246575342466,0.6282051282051282,0.9058823529411765,0.9878048780487805,0.9305555555555556,0.9634146341463414,0.4367816091954023,0.7945205479452054,0.7831325301204819,0.8701298701298701,0.5975609756097561,0.8142857142857143,0.7012987012987013,0.8666666666666667,0.7051282051282052,0.8902439024390244,0.9294117647058824,0.92,0.43478260869565216,0.7857142857142857
3,0.8870967741935484,0.98,0.7623762376237624,0.5126582278481012,0.6568627450980392,0.5448275862068965,1.0,0.8169014084507042,0.8227848101265823,0.7701149425287356,0.9245283018867925,0.7402597402597403,0.8709677419354839,0.7222222222222222,0.9482758620689655,0.8295454545454546,0.6583333333333333,0.71875,1.0,0.8148148148148148
4,0.9461538461538461,0.9923076923076923,0.8125,0.42105263157894735,0.7222222222222222,0.5251798561151079,1.0,0.9022556390977443,0.8992805755395683,0.8571428571428571,0.967741935483871,0.8507462686567164,0.9416058394160584,0.8046875,0.9777777777777777,0.8837209302325582,0.6917293233082706,0.8071428571428572,1.0,0.8828125
